,Unnamed: 0,doc_id,sen_id,word,tag
141,141,0,6,discuss,O
142,142,0,6,challenges,O
143,143,0,6,and,O
144,144,0,6,future,O
145,145,0,6,research,O
146,146,0,6,directions,O
147,147,0,6,in,O
148,148,0,6,this,O
149,149,0,6,field,O
150,150,0,6,.,O
151,151,0,7,1,O
152,152,0,7,.,O
153,153,0,8,A,O
154,154,0,8,brief,O
155,155,0,8,history,O
156,156,0,8,of,O
157,157,0,8,machine,B
158,158,0,8,translation,I
159,159,0,8,(,O
160,160,0,8,MT,O
161,161,0,8,),O
162,162,0,8,MT,O
163,163,0,8,is,O
164,164,0,8,the,O
165,165,0,8,study,O
166,166,0,8,of,O
167,167,0,8,how,O
168,168,0,8,to,O
169,169,0,8,use,O
170,170,0,8,computers,O
171,171,0,8,to,O
172,172,0,8,translate,O
173,173,0,8,from,O
174,174,0,8,one,O
175,175,0,8,language,O
176,176,0,8,into,O
177,177,0,8,another,O
178,178,0,8,.,O
179,179,0,9,The,O
180,180,0,9,concept,O
181,181,0,9,of,O
182,182,0,9,MT,O
183,183,0,9,was,O
184,184,0,9,first,O
185,185,0,9,put,O
186,186,0,9,forward,O
187,187,0,9,by,O
188,188,0,9,Warren,O
189,189,0,9,Weaver,O
190,190,0,9,in,O
191,191,0,9,1947,O
192,192,0,9,[,O
193,193,0,9,1,O
194,194,0,9,],O
195,195,0,9,",",O
196,196,0,9,just,O
197,197,0,9,one,O
198,198,0,9,year,O
199,199,0,9,after,O
200,200,0,9,the,O
201,201,0,9,first,O
202,202,0,9,computer,O
203,203,0,9,",",O
204,204,0,9,electronic,O
205,205,0,9,numerical,O
206,206,0,9,integrator,O
207,207,0,9,and,O
208,208,0,9,computer,O
209,209,0,9,",",O
210,210,0,9,was,O
211,211,0,9,developed,O
212,212,0,9,.,O
213,213,0,10,From,O
214,214,0,10,then,O
215,215,0,10,on,O
216,216,0,10,",",O
217,217,0,10,MT,O
218,218,0,10,has,O
219,219,0,10,been,O
220,220,0,10,considered,O
221,221,0,10,to,O
222,222,0,10,be,O
223,223,0,10,one,O
224,224,0,10,of,O
225,225,0,10,the,O
226,226,0,10,most,O
227,227,0,10,challenging,O
228,228,0,10,tasks,O
229,229,0,10,in,O
230,230,0,10,the,O
231,231,0,10,field,O
232,232,0,10,of,O
233,233,0,10,natural,B
234,234,0,10,language,I
235,235,0,10,processing,I
236,236,0,10,(,O
237,237,0,10,NLP,O
238,238,0,10,),O
239,239,0,10,.,O
240,240,0,11,In,O
241,241,0,11,terms,O
242,242,0,11,of,O
243,243,0,11,methodology,O
244,244,0,11,",",O
245,245,0,11,approaches,B
246,246,0,11,to,I
247,247,0,11,MT,I
248,248,0,11,mainly,O
249,249,0,11,fall,O
250,250,0,11,into,O
251,251,0,11,two,O
252,252,0,11,categories,O
253,253,0,11,:,O
254,254,0,11,rule-based,B
255,255,0,11,methods,I
256,256,0,11,and,O
257,257,0,11,corpus-based,B
258,258,0,11,methods,I
259,259,0,11,.,O
260,260,0,12,From,O
261,261,0,12,the,O
262,262,0,12,time,O
263,263,0,12,when,O
264,264,0,12,the,O
265,265,0,12,idea,O
266,266,0,12,of,O
267,267,0,12,MT,O
268,268,0,12,was,O
269,269,0,12,first,O
270,270,0,12,proposed,O
271,271,0,12,until,O
272,272,0,12,the,O
273,273,0,12,1990s,O
274,274,0,12,",",O
275,275,0,12,rule-based,B
276,276,0,12,methods,I
277,277,0,12,were,O
278,278,0,12,dominant,O
279,279,0,12,.,O
280,280,0,13,Rule-based,B
281,281,0,13,machine,I
282,282,0,13,translation,I
283,283,0,13,(,I
284,284,0,13,RBMT,I
285,285,0,13,),I
286,286,0,13,methods,I
287,287,0,13,use,O
288,288,0,13,bilingual,B
289,289,0,13,dictionaries,I
290,290,0,13,and,O
291,291,0,13,manually,B
292,292,0,13,written,I
293,293,0,13,rules,I
294,294,0,13,to,O
295,295,0,13,translate,I
296,296,0,13,source,B
297,297,0,13,language,I
298,298,0,13,texts,O
299,299,0,13,into,O
300,300,0,13,target,B
301,301,0,13,language,I
302,302,0,13,texts,O
303,303,0,13,.,O
304,304,0,14,However,O
305,305,0,14,",",O
306,306,0,14,manually,O
307,307,0,14,writing,O
308,308,0,14,rules,B
309,309,0,14,is,O
310,310,0,14,labor,O
311,311,0,14,intensive,O
312,312,0,14,.,O
313,313,0,15,Furthermore,O
314,314,0,15,",",O
315,315,0,15,rules,B
316,316,0,15,are,O
317,317,0,15,difficult,O
318,318,0,15,to,O
319,319,0,15,maintain,O
320,320,0,15,and,O
321,321,0,15,difficult,O
322,322,0,15,to,O
323,323,0,15,transfer,O
324,324,0,15,from,O
325,325,0,15,one,O
326,326,0,15,domain,B
327,327,0,15,to,O
328,328,0,15,another,O
329,329,0,15,",",O
330,330,0,15,and,O
331,331,0,15,from,O
332,332,0,15,one,O
333,333,0,15,language,I
334,334,0,15,to,O
335,335,0,15,another,O
336,336,0,15,.,O
337,337,0,16,Thus,O
338,338,0,16,",",O
339,339,0,16,it,O
340,340,0,16,is,O
341,341,0,16,difficult,O
342,342,0,16,for,O
343,343,0,16,rule-based,B
344,344,0,16,systems,I
345,345,0,16,to,O
346,346,0,16,be,O
347,347,0,16,scalable,O
348,348,0,16,for,O
349,349,0,16,open-domain,B
350,350,0,16,translation,I
351,351,0,16,and,O
352,352,0,16,multilingual,B
353,353,0,16,translation,I
354,354,0,16,.,O
355,355,0,17,At,O
356,356,0,17,the,O
357,357,0,17,very,O
358,358,0,17,beginning,O
359,359,0,17,",",O
360,360,0,17,MT,B
361,361,0,17,systems,I
362,362,0,17,were,O
363,363,0,17,mainly,O
364,364,0,17,designed,O
365,365,0,17,for,O
366,366,0,17,military,O
367,367,0,17,applications,O
368,368,0,17,.,O
369,369,0,18,In,O
370,370,0,18,1954,O
371,371,0,18,",",O
372,372,0,18,Georgetown,O
373,373,0,18,University,O
374,374,0,18,",",O
375,375,0,18,with,O
376,376,0,18,the,O
377,377,0,18,cooperation,O
378,378,0,18,of,O
379,379,0,18,the,O
380,380,0,18,now,O
381,381,0,18,well-known,O
382,382,0,18,computer,O
383,383,0,18,manufacturer,O
384,384,0,18,International,O
385,385,0,18,Business,O
386,386,0,18,Machines,O
387,387,0,18,Corporation,O
388,388,0,18,(,O
389,389,0,18,IBM,O
390,390,0,18,),O
391,391,0,18,",",O
392,392,0,18,completed,O
393,393,0,18,a,O
394,394,0,18,Russian–English,B
395,395,0,18,MT,I
396,396,0,18,experiment,I
397,397,0,18,for,O
398,398,0,18,the,O
399,399,0,18,first,O
400,400,0,18,time,O
401,401,0,18,using,O
402,402,0,18,the,O
403,403,0,18,IBM-701,O
404,404,0,18,computer,O
405,405,0,18,",",O
406,406,0,18,demonstrating,O
407,407,0,18,that,O
408,408,0,18,the,O
409,409,0,18,dream,O
410,410,0,18,of,O
411,411,0,18,MT,O
412,412,0,18,had,O
413,413,0,18,become,O
414,414,0,18,true,O
415,415,0,18,.,O
416,416,0,19,MT,O
417,417,0,19,was,O
418,418,0,19,a,O
419,419,0,19,hot,O
420,420,0,19,topic,O
421,421,0,19,for,O
422,422,0,19,more,O
423,423,0,19,than,O
424,424,0,19,a,O
425,425,0,19,decade,O
426,426,0,19,after,O
427,427,0,19,the,O
428,428,0,19,1954,O
429,429,0,19,demonstration,O
430,430,0,19,",",O
431,431,0,19,but,O
432,432,0,19,the,O
433,433,0,19,boom,O
434,434,0,19,ended,O
435,435,0,19,abruptly,O
436,436,0,19,with,O
437,437,0,19,the,O
438,438,0,19,Automatic,B
439,439,0,19,Language,I
440,440,0,19,Processing,I
441,441,0,19,Advisory,O
442,442,0,19,Committee,O
443,443,0,19,(,O
444,444,0,19,ALPAC,O
445,445,0,19,),O
446,446,0,19,report,O
447,447,0,19,in,O
448,448,0,19,1966,O
449,449,0,19,[,O
450,450,0,19,2,O
451,451,0,19,],O
452,452,0,19,.,O
453,453,0,20,After,O
454,454,0,20,the,O
455,455,0,20,report,O
456,456,0,20,",",O
457,457,0,20,which,O
458,458,0,20,was,O
459,459,0,20,very,O
460,460,0,20,skeptical,O
461,461,0,20,of,O
462,462,0,20,MT,O
463,463,0,20,and,O
464,464,0,20,led,O
465,465,0,20,to,O
466,466,0,20,a,O
467,467,0,20,drastic,O
468,468,0,20,cut,O
469,469,0,20,in,O
470,470,0,20,funding,O
471,471,0,20,for,O
472,472,0,20,MT,B
473,473,0,20,research,I
474,474,0,20,",",O
475,475,0,20,it,O
476,476,0,20,became,O
477,477,0,20,extremely,O
478,478,0,20,difficult,O
479,479,0,20,to,O
480,480,0,20,work,O
481,481,0,20,on,O
482,482,0,20,MT,O
483,483,0,20,.,O
484,484,0,21,The,O
485,485,0,21,dominant,O
486,486,0,21,scientific,O
487,487,0,21,society,O
488,488,0,21,today,O
489,489,0,21,",",O
490,490,0,21,the,O
491,491,0,21,Association,O
492,492,0,21,for,O
493,493,0,21,Computational,I
494,494,0,21,Linguistics,I
495,495,0,21,(,O
496,496,0,21,ACL,O
497,497,0,21,),O
498,498,0,21,",",O
499,499,0,21,was,O
500,500,0,21,originally,O
501,501,0,21,named,O
502,502,0,21,the,O
503,503,0,21,Association,O
504,504,0,21,for,O
505,505,0,21,Machine,B
506,506,0,21,Translation,I
507,507,0,21,and,O
508,508,0,21,Computational,I
509,509,0,21,Linguistics,I
510,510,0,21,in,O
511,511,0,21,1962,O
512,512,0,21,",",O
513,513,0,21,during,O
514,514,0,21,the,O
515,515,0,21,boom,O
516,516,0,21,;,O
517,517,0,21,however,O
518,518,0,21,",",O
519,519,0,21,it,O
520,520,0,21,dropped,O
521,521,0,21,the,O
522,522,0,21,“,O
523,523,0,21,MT,O
524,524,0,21,”,O
525,525,0,21,from,O
526,526,0,21,its,O
527,527,0,21,name,O
528,528,0,21,in,O
529,529,0,21,1968,O
530,530,0,21,",",O
531,531,0,21,during,O
532,532,0,21,the,O
533,533,0,21,bust,O
534,534,0,21,after,O
535,535,0,21,the,O
536,536,0,21,ALPAC,B
537,537,0,21,report,I
538,538,0,21,.,O
539,539,0,22,Meanwhile,O
540,540,0,22,",",O
541,541,0,22,MT,B
542,542,0,22,researchers,I
543,543,0,22,continued,O
544,544,0,22,to,O
545,545,0,22,attempt,O
546,546,0,22,to,O
547,547,0,22,improve,O
548,548,0,22,translation,B
549,549,0,22,quality,I
550,550,0,22,.,O
551,551,0,23,In,O
552,552,0,23,1965,O
553,553,0,23,",",O
554,554,0,23,NLP,B
555,555,0,23,researchers,I
556,556,0,23,held,O
557,557,0,23,the,O
558,558,0,23,first,O
559,559,0,23,International,O
560,560,0,23,Conference,O
561,561,0,23,on,O
562,562,0,23,Computational,B
563,563,0,23,Linguistics,I
564,564,0,23,",",O
565,565,0,23,which,O
566,566,0,23,focused,O
567,567,0,23,on,O
568,568,0,23,rule-based,B
569,569,0,23,parsing,I
570,570,0,23,and,O
571,571,0,23,translation,O
572,572,0,23,.,O
573,573,0,24,Starting,O
574,574,0,24,in,O
575,575,0,24,the,O
576,576,0,24,1970s,O
577,577,0,24,",",O
578,578,0,24,RBMT,B
579,579,0,24,methods,I
580,580,0,24,became,O
581,581,0,24,more,O
582,582,0,24,mature,O
583,583,0,24,.,O
584,584,0,25,In,O
585,585,0,25,1978,O
586,586,0,25,",",O
587,587,0,25,SYSTRAN,O
588,588,0,25,",",O
589,589,0,25,one,O
590,590,0,25,of,O
591,591,0,25,the,O
592,592,0,25,first,O
593,593,0,25,MT,O
594,594,0,25,companies,O
595,595,0,25,",",O
596,596,0,25,launched,O
597,597,0,25,a,O
598,598,0,25,commercial,O
599,599,0,25,translation,B
600,600,0,25,system,I
601,601,0,25,",",O
602,602,0,25,which,O
603,603,0,25,was,O
604,604,0,25,one,O
605,605,0,25,of,O
606,606,0,25,the,O
607,607,0,25,best-known,O
608,608,0,25,examples,O
609,609,0,25,of,O
610,610,0,25,a,O
611,611,0,25,commercially,O
612,612,0,25,successful,O
613,613,0,25,rule-based,B
614,614,0,25,system,I
615,615,0,25,at,O
616,616,0,25,that,O
617,617,0,25,time,O
618,618,0,25,.,O
619,619,0,26,Google,O
620,620,0,26,used,O
621,621,0,26,the,O
622,622,0,26,service,O
623,623,0,26,of,O
624,624,0,26,SYSTRAN,O
625,625,0,26,until,O
626,626,0,26,2007,O
627,627,0,26,.,O
628,628,0,27,With,O
629,629,0,27,the,O
630,630,0,27,availability,O
631,631,0,27,of,O
632,632,0,27,bilingual,B
633,633,0,27,corpora,I
634,634,0,27,",",O
635,635,0,27,corpus-based,B
636,636,0,27,methods,I
637,637,0,27,became,O
638,638,0,27,dominant,O
639,639,0,27,after,O
640,640,0,27,the,O
641,641,0,27,2000s,O
642,642,0,27,.,O
643,643,0,28,There,O
644,644,0,28,are,O
645,645,0,28,three,O
646,646,0,28,corpus-based,B
647,647,0,28,MT,I
648,648,0,28,methods,I
649,649,0,28,:,O
650,650,0,28,example-based,B
651,651,0,28,machine,I
652,652,0,28,translation,I
653,653,0,28,(,O
654,654,0,28,EBMT,O
655,655,0,28,),O
656,656,0,28,",",O
657,657,0,28,statistical,B
658,658,0,28,machine,I
659,659,0,28,translation,I
660,660,0,28,(,O
661,661,0,28,SMT,O
662,662,0,28,),O
663,663,0,28,",",O
664,664,0,28,and,O
665,665,0,28,neural,B
666,666,0,28,machine,I
667,667,0,28,translation,I
668,668,0,28,(,O
669,669,0,28,NMT,O
670,670,0,28,),O
671,671,0,28,.,O
672,672,0,29,In,O
673,673,0,29,the,O
674,674,0,29,mid-1980s,O
675,675,0,29,",",O
676,676,0,29,EBMT,O
677,677,0,29,was,O
678,678,0,29,proposed,O
679,679,0,29,to,O
680,680,0,29,translate,O
681,681,0,29,source,B
682,682,0,29,texts,I
683,683,0,29,by,O
684,684,0,29,retrieving,O
685,685,0,29,similar,O
686,686,0,29,sentence,B
687,687,0,29,pairs,I
688,688,0,29,from,O
689,689,0,29,the,O
690,690,0,29,bilingual,B
691,691,0,29,corpus,I
692,692,0,29,[,O
693,693,0,29,3,O
694,694,0,29,],O
695,695,0,29,.,O
696,696,0,30,The,O
697,697,0,30,translation,B
698,698,0,30,results,I
699,699,0,30,from,O
700,700,0,30,EBMT,O
701,701,0,30,methods,O
702,702,0,30,are,O
703,703,0,30,of,O
704,704,0,30,high,O
705,705,0,30,quality,O
706,706,0,30,if,O
707,707,0,30,similar,O
708,708,0,30,sentence,B
709,709,0,30,pairs,I
710,710,0,30,can,O
711,711,0,30,be,O
712,712,0,30,retrieved,O
713,713,0,30,.,O
714,714,0,31,However,O
715,715,0,31,",",O
716,716,0,31,EBMT,O
717,717,0,31,methods,O
718,718,0,31,have,O
719,719,0,31,low,O
720,720,0,31,coverage,O
721,721,0,31,of,O
722,722,0,31,translations,O
723,723,0,31,because,O
724,724,0,31,the,O
725,725,0,31,bilingual,B
726,726,0,31,corpora,I
727,727,0,31,can,O
728,728,0,31,not,O
729,729,0,31,cover,O
730,730,0,31,all,O
731,731,0,31,the,O
732,732,0,31,linguistic,B
733,733,0,31,phenomena,I
734,734,0,31,of,O
735,735,0,31,the,O
736,736,0,31,language,B
737,737,0,31,pairs,I
738,738,0,31,.,O
739,739,0,32,As,O
740,740,0,32,a,O
741,741,0,32,result,O
742,742,0,32,",",O
743,743,0,32,EBMT,B
744,744,0,32,methods,I
745,745,0,32,are,O
746,746,0,32,usually,O
747,747,0,32,used,O
748,748,0,32,in,O
749,749,0,32,computer-aided,B
750,750,0,32,translation,I
751,751,0,32,systems,I
752,752,0,32,.,O
753,753,0,33,In,O
754,754,0,33,1990,O
755,755,0,33,",",O
756,756,0,33,Brown,O
757,757,0,33,et,O
758,758,0,33,al,O
759,759,0,33,.,O
760,760,0,34,[,O
761,761,0,34,4,O
762,762,0,34,],O
763,763,0,34,proposed,O
764,764,0,34,the,O
765,765,0,34,idea,O
766,766,0,34,of,O
767,767,0,34,SMT,O
768,768,0,34,",",O
769,769,0,34,in,O
770,770,0,34,which,O
771,771,0,34,machines,O
772,772,0,34,automatically,O
773,773,0,34,learn,O
774,774,0,34,translation,B
775,775,0,34,knowledge,I
776,776,0,34,from,O
777,777,0,34,a,O
778,778,0,34,large,O
779,779,0,34,amount,O
780,780,0,34,of,O
781,781,0,34,data,O
782,782,0,34,instead,O
783,783,0,34,of,O
784,784,0,34,relying,O
785,785,0,34,on,O
786,786,0,34,human,O
787,787,0,34,experts,O
788,788,0,34,to,O
789,789,0,34,write,O
790,790,0,34,rules,O
791,791,0,34,.,O
792,792,0,35,The,O
793,793,0,35,idea,O
794,794,0,35,was,O
795,795,0,35,more,O
796,796,0,35,formally,O
797,797,0,35,formulated,O
798,798,0,35,as,O
799,799,0,35,five,O
800,800,0,35,different,O
801,801,0,35,SMT,B
802,802,0,35,models,I
803,803,0,35,in,O
804,804,0,35,1993,O
805,805,0,35,[,O
806,806,0,35,5,O
807,807,0,35,],O
808,808,0,35,.,O
809,809,0,36,SMT,B
810,810,0,36,methods,I
811,811,0,36,were,O
812,812,0,36,not,O
813,813,0,36,widely,O
814,814,0,36,adopted,O
815,815,0,36,at,O
816,816,0,36,that,O
817,817,0,36,time,O
818,818,0,36,due,O
819,819,0,36,to,O
820,820,0,36,their,O
821,821,0,36,complexity,O
822,822,0,36,and,O
823,823,0,36,the,O
824,824,0,36,dominance,O
825,825,0,36,of,O
826,826,0,36,RBMT,O
827,827,0,36,in,O
828,828,0,36,commercial,O
829,829,0,36,applications,O
830,830,0,36,during,O
831,831,0,36,the,O
832,832,0,36,1980s,O
833,833,0,36,and,O
834,834,0,36,1990s,O
835,835,0,36,.,O
836,836,0,37,However,O
837,837,0,37,",",O
838,838,0,37,with,O
839,839,0,37,the,O
840,840,0,37,emergence,O
841,841,0,37,of,O
842,842,0,37,statistical,B
843,843,0,37,methods,I
844,844,0,37,",",O
845,845,0,37,another,O
846,846,0,37,NLP,O
847,847,0,37,conference—the,O
848,848,0,37,Empirical,B
849,849,0,37,Methods,I
850,850,0,37,in,I
851,851,0,37,Natural,I
852,852,0,37,Language,I
853,853,0,37,Processing,I
854,854,0,37,conference—began,O
855,855,0,37,in,O
856,856,0,37,1996,O
857,857,0,37,",",O
858,858,0,37,with,O
859,859,0,37,the,O
860,860,0,37,aim,O
861,861,0,37,of,O
862,862,0,37,bringing,O
863,863,0,37,together,O
864,864,0,37,empirical,O
865,865,0,37,methods,O
866,866,0,37,from,O
867,867,0,37,a,O
868,868,0,37,range,O
869,869,0,37,of,O
870,870,0,37,different,O
871,871,0,37,disciplines,O
872,872,0,37,",",O
873,873,0,37,including,O
874,874,0,37,corpus-based,B
875,875,0,37,methods,I
876,876,0,37,from,O
877,877,0,37,linguistics,O
878,878,0,37,and,O
879,879,0,37,information,O
880,880,0,37,theory,O
881,881,0,37,from,O
882,882,0,37,engineering,O
883,883,0,37,[,O
884,884,0,37,6,O
885,885,0,37,],O
886,886,0,37,.,O
887,887,0,38,In,O
888,888,0,38,1999,O
889,889,0,38,",",O
890,890,0,38,researchers,O
891,891,0,38,held,O
892,892,0,38,a,O
893,893,0,38,summer,O
894,894,0,38,workshop,O
895,895,0,38,at,O
896,896,0,38,Johns,O
897,897,0,38,Hopkins,O
898,898,0,38,University,O
899,899,0,38,[,O
900,900,0,38,7,O
901,901,0,38,],O
902,902,0,38,",",O
903,903,0,38,at,O
904,904,0,38,which,O
905,905,0,38,they,O
906,906,0,38,reproduced,O
907,907,0,38,five,O
908,908,0,38,IBM,B
909,909,0,38,models,I
910,910,0,38,and,O
911,911,0,38,released,O
912,912,0,38,an,O
913,913,0,38,SMT,B
914,914,0,38,toolkit,I
915,915,0,38,named,O
916,916,0,38,Egypt,O
917,917,0,38,",",O
918,918,0,38,which,O
919,919,0,38,greatly,O
920,920,0,38,reduced,O
921,921,0,38,the,O
922,922,0,38,threshold,O
923,923,0,38,of,O
924,924,0,38,SMT,O
925,925,0,38,.,O
926,926,0,39,The,O
927,927,0,39,word-based,B
928,928,0,39,SMT,I
929,929,0,39,toolkits,O
930,930,0,39,GIZA,O
931,931,0,39,and,O
932,932,0,39,GIZA++,O
933,933,0,39,were,O
934,934,0,39,subsequently,O
935,935,0,39,released,O
936,936,0,39,[,O
937,937,0,39,8,O
938,938,0,39,],O
939,939,0,39,.,O
940,940,0,40,In,O
941,941,0,40,2003,O
942,942,0,40,",",O
943,943,0,40,phrase-based,B
944,944,0,40,SMT,I
945,945,0,40,methods,I
946,946,0,40,were,O
947,947,0,40,proposed,O
948,948,0,40,[,O
949,949,0,40,9,O
950,950,0,40,],O
951,951,0,40,",",O
952,952,0,40,which,O
953,953,0,40,further,O
954,954,0,40,improved,O
955,955,0,40,the,O
956,956,0,40,translation,B
957,957,0,40,quality,I
958,958,0,40,.,O
959,959,0,41,Based,O
960,960,0,41,on,O
961,961,0,41,phrase-based,B
962,962,0,41,SMT,I
963,963,0,41,methods,I
964,964,0,41,",",O
965,965,0,41,open-source,B
966,966,0,41,systems,I
967,967,0,41,such,O
968,968,0,41,as,O
969,969,0,41,“,O
970,970,0,41,Pharaoh,O
971,971,0,41,”,O
972,972,0,41,and,O
973,973,0,41,its,O
974,974,0,41,upgraded,O
975,975,0,41,version,O
976,976,0,41,",",O
977,977,0,41,“,O
978,978,0,41,Moses,O
979,979,0,41,",",O
980,980,0,41,”,O
981,981,0,41,were,O
982,982,0,41,released,O
983,983,0,41,[,O
984,984,0,41,10,O
985,985,0,41,],O
986,986,0,41,",",O
987,987,0,41,greatly,O
988,988,0,41,promoting,O
989,989,0,41,the,O
990,990,0,41,development,O
991,991,0,41,of,O
992,992,0,41,SMT,B
993,993,0,41,systems,I
994,994,0,41,.,O
995,995,0,42,After,O
996,996,0,42,that,O
997,997,0,42,",",O
998,998,0,42,SMT,B
999,999,0,42,methods,I
1000,1000,0,42,were,O
1001,1001,0,42,widely,O
1002,1002,0,42,adopted,O
1003,1003,0,42,because,O
1004,1004,0,42,of,O
1005,1005,0,42,these,O
1006,1006,0,42,available,O
1007,1007,0,42,toolkits,O
1008,1008,0,42,.,O
1009,1009,0,43,In,O
1010,1010,0,43,2006,O
1011,1011,0,43,",",O
1012,1012,0,43,Google,O
1013,1013,0,43,launched,O
1014,1014,0,43,its,O
1015,1015,0,43,internet,B
1016,1016,0,43,translation,I
1017,1017,0,43,service,I
1018,1018,0,43,based,O
1019,1019,0,43,on,O
1020,1020,0,43,phrase-based,B
1021,1021,0,43,SMT,I
1022,1022,0,43,methods,I
1023,1023,0,43,.,O
1024,1024,0,44,Other,O
1025,1025,0,44,companies,O
1026,1026,0,44,such,O
1027,1027,0,44,as,O
1028,1028,0,44,Microsoft,O
1029,1029,0,44,and,O
1030,1030,0,44,Baidu,O
1031,1031,0,44,also,O
1032,1032,0,44,launched,O
1033,1033,0,44,translation,B
1034,1034,0,44,services,I
1035,1035,0,44,in,O
1036,1036,0,44,the,O
1037,1037,0,44,years,O
1038,1038,0,44,that,O
1039,1039,0,44,followed,O
1040,1040,0,44,.,O
1041,1041,0,45,It,O
1042,1042,0,45,should,O
1043,1043,0,45,be,O
1044,1044,0,45,noted,O
1045,1045,0,45,that,O
1046,1046,0,45,it,O
1047,1047,0,45,is,O
1048,1048,0,45,difficult,O
1049,1049,0,45,for,O
1050,1050,0,45,a,O
1051,1051,0,45,single,O
1052,1052,0,45,model,O
1053,1053,0,45,to,O
1054,1054,0,45,deal,O
1055,1055,0,45,with,O
1056,1056,0,45,various,O
1057,1057,0,45,translation,O
1058,1058,0,45,requests,O
1059,1059,0,45,;,O
1060,1060,0,45,thus,O
1061,1061,0,45,",",O
1062,1062,0,45,practical,O
1063,1063,0,45,systems,O
1064,1064,0,45,usually,O
1065,1065,0,45,use,O
1066,1066,0,45,hybrid,O
1067,1067,0,45,methods,O
1068,1068,0,45,[,O
1069,1069,0,45,11,O
1070,1070,0,45,],O
1071,1071,0,45,that,O
1072,1072,0,45,integrate,O
1073,1073,0,45,different,O
1074,1074,0,45,MT,B
1075,1075,0,45,models,I
1076,1076,0,45,in,O
1077,1077,0,45,order,O
1078,1078,0,45,to,O
1079,1079,0,45,improve,O
1080,1080,0,45,translation,O
1081,1081,0,45,performance,O
1082,1082,0,45,.,O
1083,1083,0,46,Encouraged,O
1084,1084,0,46,by,O
